,PLAYER_NAME,season_x,STL,BLK
185,Luke Babbitt,2017,0.29411764705882354,0.16176470588235295
186,Luol Deng,2017,0.8571428571428571,0.35714285714285715
187,Manu Ginobili,2017,1.1884057971014492,0.2318840579710145
188,Marc Gasol,2017,0.9054054054054054,1.337837837837838
189,Marcelo Huertas,2017,0.43478260869565216,0.08695652173913043
190,Marcin Gortat,2017,0.4878048780487805,0.7439024390243902
191,Marco Belinelli,2017,0.5945945945945946,0.12162162162162163
192,Marcus Morris Sr.,2017,0.6582278481012658,0.31645569620253167
193,Marcus Smart,2017,1.5822784810126582,0.43037974683544306
194,Mario Hezonja,2017,0.46153846153846156,0.23076923076923078
195,Marreese Speights,2017,0.2804878048780488,0.5
196,Marvin Williams,2017,0.7631578947368421,0.6973684210526315
197,Matthew Dellavedova,2017,0.6973684210526315,0.0
198,Maurice Harkless,2017,1.103896103896104,0.9090909090909091
199,Metta World Peace,2017,0.4,0.08
200,Meyers Leonard,2017,0.17567567567567569,0.3783783783783784
201,Michael Beasley,2017,0.48214285714285715,0.48214285714285715
202,Michael Carter-Williams,2017,0.8444444444444444,0.5111111111111111
203,Michael Kidd-Gilchrist,2017,1.0,0.9506172839506173
204,Mike Conley,2017,1.3333333333333333,0.2753623188405797
205,Mike Miller,2017,0.1,0.0
206,Mike Muscala,2017,0.42857142857142855,0.5857142857142857
207,Mike Scott,2017,0.2222222222222222,0.16666666666666666
208,Mirza Teletovic,2017,0.17142857142857143,0.18571428571428572
209,Monta Ellis,2017,1.054054054054054,0.36486486486486486
210,Montrezl Harrell,2017,0.3448275862068966,0.7241379310344828
211,Myles Turner,2017,0.9135802469135802,2.123456790123457
212,Nemanja Bjelica,2017,0.6153846153846154,0.3076923076923077
213,Nene,2017,0.835820895522388,0.582089552238806
214,Nick Collison,2017,0.1,0.1
215,Nick Young,2017,0.6166666666666667,0.23333333333333334
216,Nicolas Batum,2017,1.1168831168831168,0.37662337662337664
217,Nik Stauskas,2017,0.5625,0.4
218,Nikola Jokic,2017,0.8356164383561644,0.7534246575342466
219,Nikola Mirotic,2017,0.7571428571428571,0.7857142857142857
220,Nikola Vucevic,2017,1.0133333333333334,0.9866666666666667
221,Noah Vonleh,2017,0.40540540540540543,0.36486486486486486
222,Norman Powell,2017,0.6842105263157895,0.18421052631578946
223,Norris Cole,2017,0.6153846153846154,0.0
224,Omer Asik,2017,0.16129032258064516,0.3225806451612903
225,Otto Porter Jr.,2017,1.45,0.525
226,Patrick Beverley,2017,1.4776119402985075,0.373134328358209
227,Patrick Patterson,2017,0.6153846153846154,0.35384615384615387
228,Patty Mills,2017,0.8125,0.0375
229,Pau Gasol,2017,0.375,1.09375
